2.048154115676879883e+00
1.559528827667236328e+00
2.577497720718383789e+00
2.565282285213470459e-01
8.673097491264343262e-01
9.080285429954528809e-01
4.450559616088867188e+00
2.903248071670532227e+00
3.379657864570617676e-01
4.194033443927764893e-01
1.030184864997863770e+00
1.803841352462768555e+00
1.152341246604919434e+00
8.673097491264343262e-01
1.233778595924377441e+00
1.437372565269470215e+00
2.972470223903656006e-01
1.193059921264648438e+00
1.274497389793395996e+00
1.803841590881347656e+00
1.193059802055358887e+00
5.008409023284912109e-01
1.070903658866882324e+00
6.637158989906311035e-01
1.274497389793395996e+00
2.251747846603393555e+00
2.333185911178588867e+00
2.411771202087402344e+01
7.451534867286682129e-01
3.269716978073120117e+00
1.750907152891159058e-01
1.030184745788574219e+00
5.415596365928649902e-01
1.274497389793395996e+00
1.600247621536254883e+00
1.722403883934020996e+00
7.044346332550048828e-01
5.415596365928649902e-01
4.601221382617950439e-01
4.601221382617950439e-01
7.858722209930419922e-01
1.396653890609741211e+00
7.044346332550048828e-01
3.786845803260803223e-01
7.858722209930419922e-01
1.437372565269470215e+00
6.229971647262573242e-01
5.008409023284912109e-01
2.577497959136962891e+00
1.681685209274291992e+00
7.044347524642944336e-01
7.451534867286682129e-01
9.894660711288452148e-01
7.044346928596496582e-01
1.925997734069824219e+00
6.637158989906311035e-01
5.008409023284912109e-01
3.379657566547393799e-01
5.822784304618835449e-01
5.415596365928649902e-01
8.673097491264343262e-01
7.044346928596496582e-01
6.637158989906311035e-01
9.487473964691162109e-01
1.070903658866882324e+00
3.106842041015625000e+00
1.437372446060180664e+00
7.451534867286682129e-01
2.618216991424560547e+00
1.750907152891159058e-01
1.559528827667236328e+00
6.229971647262573242e-01
3.636186838150024414e+00
1.111622333526611328e+00
8.673097491264343262e-01
5.415596365928649902e-01
9.080285429954528809e-01
7.451534867286682129e-01
9.487471580505371094e-01
4.601221382617950439e-01
3.786845207214355469e-01
2.984686374664306641e+00
7.044347524642944336e-01
6.637160181999206543e-01
6.229971647262573242e-01
1.763122916221618652e+00
7.044346332550048828e-01
6.637158989906311035e-01
1.315216064453125000e+00
1.355934977531433105e+00
9.894660711288452148e-01
5.822784304618835449e-01
2.007435560226440430e+00
1.722403764724731445e+00
1.193060040473937988e+00
1.722404122352600098e+00
7.044347524642944336e-01
6.229971647262573242e-01
8.673097491264343262e-01
9.487473368644714355e-01
6.120030403137207031e+00
6.637158989906311035e-01
7.858722209930419922e-01
7.858722209930419922e-01
3.786845207214355469e-01
1.844560265541076660e+00
8.265910148620605469e-01
1.844560265541076660e+00
4.194033443927764893e-01
1.111622333526611328e+00
8.673097491264343262e-01
1.233778715133666992e+00
1.030184745788574219e+00
7.044346928596496582e-01
4.601221382617950439e-01
7.044346928596496582e-01
2.251747846603393555e+00
4.194033443927764893e-01
1.518810272216796875e+00
1.152341127395629883e+00
1.478091359138488770e+00
1.844560146331787109e+00
9.487473368644714355e-01
5.008409023284912109e-01
6.229971647262573242e-01
2.565282285213470459e-01
1.152341127395629883e+00
8.673096299171447754e-01
1.640966296195983887e+00
1.193059921264648438e+00
9.487472176551818848e-01
6.637160181999206543e-01
2.903248786926269531e+00
6.229971647262573242e-01
9.894660711288452148e-01
5.415596365928649902e-01
1.640966534614562988e+00
6.229971647262573242e-01
1.518810033798217773e+00
1.478091359138488770e+00
1.844560265541076660e+00
6.229971647262573242e-01
1.315216183662414551e+00
1.518809914588928223e+00
2.129591703414916992e+00
9.080285429954528809e-01
6.229971647262573242e-01
2.972470223903656006e-01
3.391873121261596680e+00
7.451534867286682129e-01
7.858722209930419922e-01
2.211029529571533203e+00
6.229971647262573242e-01
3.786845207214355469e-01
