2.521459013223648071e-03 2.028369810432195663e-03
4.509872756898403168e-03 3.842122387140989304e-03
1.170862466096878052e-01 1.039303839206695557e-01
9.384753182530403137e-03 9.921911172568798065e-03
2.983725629746913910e-03 2.597133629024028778e-03
8.304625749588012695e-03 1.100113056600093842e-02
1.854502409696578979e-02 1.307264063507318497e-02
2.221801318228244781e-03 2.005700021982192993e-03
2.152025401592254639e-01 1.983045488595962524e-01
6.470477674156427383e-03 6.778715644031763077e-03
2.050181105732917786e-02 2.393609844148159027e-02
3.631594590842723846e-03 3.560187527909874916e-03
2.566480776295065880e-03 3.400516929104924202e-03
3.252577735111117363e-03 4.067713860422372818e-03
6.248385459184646606e-02 3.951215371489524841e-02
3.679574467241764069e-03 5.380284972488880157e-03
2.568573318421840668e-02 2.217055112123489380e-02
1.188226044178009033e-02 7.748585660010576248e-03
3.493741154670715332e-03 2.280795248225331306e-03
5.148754920810461044e-03 3.912344109266996384e-03
5.205902736634016037e-03 6.882751360535621643e-03
3.064149757847189903e-03 3.096513450145721436e-03
2.950443886220455170e-03 3.145708469673991203e-03
6.405037827789783478e-03 6.457608658820390701e-03
2.054527401924133301e-03 1.721927430480718613e-03
2.885805908590555191e-03 2.952632261440157890e-03
4.281473811715841293e-03 4.907724447548389435e-03
3.284116508439183235e-03 2.039337530732154846e-03
3.206255147233605385e-03 3.147773444652557373e-03
3.436143044382333755e-03 4.979359917342662811e-03
1.865339837968349457e-02 1.476797088980674744e-02
9.546934626996517181e-03 9.759868495166301727e-03
3.105890937149524689e-03 5.116088781505823135e-03
2.077296609058976173e-03 1.699177315458655357e-03
1.218585018068552017e-02 1.169664878398180008e-02
8.986854925751686096e-03 1.031947229057550430e-02
3.330275649204850197e-03 4.698648117482662201e-03
5.840928643010556698e-04 8.077647071331739426e-04
5.968204513192176819e-02 5.603198334574699402e-02
2.291966229677200317e-03 1.742349471896886826e-03
7.044124882668256760e-03 5.819062236696481705e-03
2.328625647351145744e-03 2.929606242105364799e-03
7.810170762240886688e-03 9.755957871675491333e-03
9.200744330883026123e-03 7.786824833601713181e-03
1.273825881071388721e-03 1.213669544085860252e-03
1.771352812647819519e-02 2.150441519916057587e-02
4.674890637397766113e-02 3.365473076701164246e-02
1.934422762133181095e-03 2.743740798905491829e-03
2.811590395867824554e-02 2.946909889578819275e-02
1.007104059681296349e-03 1.093675964511930943e-03
3.507786896079778671e-03 4.585701972246170044e-03
3.903058916330337524e-02 3.518270328640937805e-02
5.945534445345401764e-03 6.079327780753374100e-03
3.054680768400430679e-03 3.621294163167476654e-03
4.339389968663454056e-03 5.236345808953046799e-03
5.702104419469833374e-03 6.386968772858381271e-03
3.544603707268834114e-03 2.552050631493330002e-03
2.402102388441562653e-02 2.235229499638080597e-02
5.965931341052055359e-03 4.319744650274515152e-03
1.343728601932525635e-02 1.366701722145080566e-02
1.236432697623968124e-02 1.190480403602123260e-02
4.237547982484102249e-03 5.660176742821931839e-03
2.099821344017982483e-02 2.054144069552421570e-02
1.188706234097480774e-02 1.966056786477565765e-02
2.974624279886484146e-03 2.348567591980099678e-03
1.014177803881466389e-03 1.279853167943656445e-03
3.135420847684144974e-03 4.120357800275087357e-03
3.315473347902297974e-02 3.776843473315238953e-02
7.928350940346717834e-03 6.674787495285272598e-03
9.033007547259330750e-03 9.564796462655067444e-03
1.456546015106141567e-03 1.739668776281177998e-03
6.902533024549484253e-02 7.645636796951293945e-02
4.013407044112682343e-03 5.046734120696783066e-03
7.516920566558837891e-02 1.112211644649505615e-01
1.096295751631259918e-02 7.700894493609666824e-03
1.476189121603965759e-02 1.588635891675949097e-02
9.549689479172229767e-03 6.343120709061622620e-03
1.357652526348829269e-02 1.397880259901285172e-02
5.606613587588071823e-03 4.356682766228914261e-03
1.590863019227981567e-01 2.055467963218688965e-01
5.822243168950080872e-03 6.395760457962751389e-03
1.768697053194046021e-02 1.425204891711473465e-02
1.091742701828479767e-02 1.399464067071676254e-02
1.609786599874496460e-02 1.493799872696399689e-02
6.659291218966245651e-03 6.525646429508924484e-03
4.599982406944036484e-03 3.945333883166313171e-03
6.412148941308259964e-03 5.613109096884727478e-03
9.490448050200939178e-03 9.687474928796291351e-03
3.808472305536270142e-03 4.220855422317981720e-03
3.510067239403724670e-03 4.454593174159526825e-03
3.857813077047467232e-03 3.076500259339809418e-03
3.124837297946214676e-03 3.937687724828720093e-03
7.888584397733211517e-03 7.938404567539691925e-03
2.396219177171587944e-03 2.990899607539176941e-03
1.178917288780212402e-02 9.580801241099834442e-03
3.668116405606269836e-03 3.910186700522899628e-03
1.455400604754686356e-03 1.354323001578450203e-03
2.935586962848901749e-03 2.709647174924612045e-03
9.089766070246696472e-03 5.578767973929643631e-03
5.538257304579019547e-03 4.231737926602363586e-03
1.169581059366464615e-02 1.167094986885786057e-02
1.749798282980918884e-02 1.766162365674972534e-02
3.315768204629421234e-03 3.296012990176677704e-03
6.564585492014884949e-03 5.847290623933076859e-03
1.611615344882011414e-02 1.595036871731281281e-02
9.218218922615051270e-02 1.103907302021980286e-01
5.231117829680442810e-03 5.376012064516544342e-03
9.606271050870418549e-03 9.120843373239040375e-03
6.777176633477210999e-03 7.180838845670223236e-03
1.784021267667412758e-03 2.378695178776979446e-03
2.631855756044387817e-02 2.926804870367050171e-02
4.258966073393821716e-03 4.543721675872802734e-03
2.312941243872046471e-03 2.752032130956649780e-03
8.388522081077098846e-03 1.297858078032732010e-02
3.316484158858656883e-03 3.037637099623680115e-03
4.361349623650312424e-03 4.956745076924562454e-03
1.354866940528154373e-02 7.178640924394130707e-03
1.725560054183006287e-02 1.371682807803153992e-02
2.724942192435264587e-02 1.989961229264736176e-02
2.954269992187619209e-03 3.141885856166481972e-03
5.017890594899654388e-03 4.236343316733837128e-03
1.825848408043384552e-02 2.057342231273651123e-02
1.340432763099670410e-01 1.940454691648483276e-01
1.189454086124897003e-02 1.353366952389478683e-02
2.862015040591359138e-03 3.040817333385348320e-03
1.679700799286365509e-02 1.217816863209009171e-02
1.415648777037858963e-02 8.825863711535930634e-03
4.068756010383367538e-03 4.540526308119297028e-03
4.643405787646770477e-03 5.641154013574123383e-03
5.182213149964809418e-03 4.072159994393587112e-03
4.580819047987461090e-03 3.384746378287672997e-03
3.071110928431153297e-03 2.123332582414150238e-03
4.104389343410730362e-03 3.925187513232231140e-03
9.710185229778289795e-03 9.790002368390560150e-03
6.471673026680946350e-03 7.357253693044185638e-03
3.380852052941918373e-03 3.553058952093124390e-03
2.760457992553710938e-02 2.933582291007041931e-02
4.911195952445268631e-03 4.922683350741863251e-03
1.020212937146425247e-02 6.657454650849103928e-03
1.634671911597251892e-02 2.087319828569889069e-02
4.497792571783065796e-03 4.433927126228809357e-03
4.952134564518928528e-03 4.559703636914491653e-03
4.111330490559339523e-03 3.209687536582350731e-03
3.238803707063198090e-03 3.372912527993321419e-03
1.657506264746189117e-02 1.555625814944505692e-02
1.532254833728075027e-02 1.345813926309347153e-02
3.751751035451889038e-02 4.423105716705322266e-02
3.568310290575027466e-03 4.396399483084678650e-03
2.294570021331310272e-02 1.788702607154846191e-02
5.017190240323543549e-03 2.626668894663453102e-03
2.113187219947576523e-03 1.920977025292813778e-03
3.276299312710762024e-02 2.630748786032199860e-02
5.767464637756347656e-03 5.291023291647434235e-03
4.396346863359212875e-03 3.375815926119685173e-03
4.155827220529317856e-03 3.229643916711211205e-03
8.766717277467250824e-03 7.189843803644180298e-03
8.008364588022232056e-03 7.561065722256898880e-03
6.869620177894830704e-03 7.474964484572410583e-03
1.250412687659263611e-02 1.762688905000686646e-02
3.399396315217018127e-03 3.405699506402015686e-03
1.701462827622890472e-02 1.646978594362735748e-02
8.605969138443470001e-03 7.608117070049047470e-03
4.236549604684114456e-03 5.918836221098899841e-03
9.289203211665153503e-03 1.008179597556591034e-02
6.310592405498027802e-03 1.028804387897253036e-02
3.892724402248859406e-03 3.041618503630161285e-03
3.825287800282239914e-03 4.332883283495903015e-03
8.668544702231884003e-03 6.708198226988315582e-03
5.263277329504489899e-03 5.665955599397420883e-03
4.406812135130167007e-03 4.653660580515861511e-03
1.410499960184097290e-02 1.808865368366241455e-02
1.893423683941364288e-02 1.532477885484695435e-02
5.141186527907848358e-03 5.014962516725063324e-03
1.832844689488410950e-03 1.814593095332384109e-03
3.635202534496784210e-03 3.620998468250036240e-03
7.492923643440008163e-03 5.950378254055976868e-03
1.743449363857507706e-03 1.646252581849694252e-03
2.631455892696976662e-03 2.433785935863852501e-03
1.868690946139395237e-03 1.134626916609704494e-03
2.933277050033211708e-03 3.034030087292194366e-03
2.642661100253462791e-03 2.229345729574561119e-03
5.128328222781419754e-03 5.929619073867797852e-03
1.524448674172163010e-02 1.405145227909088135e-02
4.003217443823814392e-03 3.704199567437171936e-03
8.641800843179225922e-03 6.219601724296808243e-03
1.011856365948915482e-02 7.707177661359310150e-03
2.552467025816440582e-02 2.194498479366302490e-02
2.414500415325164795e-01 2.171051502227783203e-01
4.806326236575841904e-03 4.898634739220142365e-03
3.041467862203717232e-03 3.956571687012910843e-03
1.633931696414947510e-02 8.448498323559761047e-03
3.650104394182562828e-03 3.412862541154026985e-03
4.429278895258903503e-03 4.631212912499904633e-03
4.579543601721525192e-03 2.999530406668782234e-03
4.113718867301940918e-03 3.787036053836345673e-03
4.297988023608922958e-03 3.989413380622863770e-03
3.201168775558471680e-02 3.498117253184318542e-02
3.378763329237699509e-03 3.426315728574991226e-03
6.503955461084842682e-03 8.613300509750843048e-03
3.767392830923199654e-03 2.844769041985273361e-03
6.869756616652011871e-03 6.508602760732173920e-03
6.380895152688026428e-03 4.549280274659395218e-03
3.221807070076465607e-03 4.291704390197992325e-03
2.637360012158751488e-03 2.299057785421609879e-03
2.214798331260681152e-02 3.002111986279487610e-02
4.675760865211486816e-03 4.191694781184196472e-03
4.048412200063467026e-03 4.045533481985330582e-03
2.284118160605430603e-02 2.378881722688674927e-02
3.468206152319908142e-03 4.238758701831102371e-03
1.329289516434073448e-03 1.158252707682549953e-03
4.518378525972366333e-03 6.732299923896789551e-03
1.685148687101900578e-03 1.833334099501371384e-03
3.413095138967037201e-03 2.812278456985950470e-03
6.275020074099302292e-03 5.105970427393913269e-03
2.234186511486768723e-03 2.315400401130318642e-03
1.910522230900824070e-03 3.089695936068892479e-03
6.417829543352127075e-03 6.444827187806367874e-03
1.668276078999042511e-02 1.209907326847314835e-02
4.403563216328620911e-03 4.785736557096242905e-03
3.478131256997585297e-03 3.520276630297303200e-03
4.013779573142528534e-03 4.853116814047098160e-03
6.545756012201309204e-03 1.082606147974729538e-02
1.450812630355358124e-02 1.581782847642898560e-02
4.313461482524871826e-03 6.099646911025047302e-03
2.106398902833461761e-02 1.963832601904869080e-02
7.329868618398904800e-03 7.079517468810081482e-03
1.160590816289186478e-02 1.234051771461963654e-02
4.990934859961271286e-03 4.392106551676988602e-03
1.014482509344816208e-02 8.647162467241287231e-03
6.143115460872650146e-03 5.817501805722713470e-03
6.390813738107681274e-03 4.474954213947057724e-03
2.428299514576792717e-03 1.670545898377895355e-03
4.130569752305746078e-03 4.929670132696628571e-03
2.875281963497400284e-03 1.674845698289573193e-03
1.023755315691232681e-02 5.655834451317787170e-03
2.112948568537831306e-03 2.951856236904859543e-03
1.688871532678604126e-03 2.022859407588839531e-03
3.433920675888657570e-03 2.662639832124114037e-03
2.447756472975015640e-03 2.746161073446273804e-03
1.794402115046977997e-02 1.483260374516248703e-02
8.864229544997215271e-03 7.800980471074581146e-03
2.348350128158926964e-03 2.265748335048556328e-03
3.896201960742473602e-03 3.746710019186139107e-03
2.332857577130198479e-03 2.152397297322750092e-03
2.034583687782287598e-01 1.524519771337509155e-01
3.379576653242111206e-02 3.261888027191162109e-02
5.128733813762664795e-03 3.932348452508449554e-03
3.678082721307873726e-03 5.317360628396272659e-03
1.353252865374088287e-02 1.138174533843994141e-02
6.664974614977836609e-03 5.231665913015604019e-03
2.670121612027287483e-04 2.871824544854462147e-04
8.356281556189060211e-03 9.532384574413299561e-03
4.442139063030481339e-03 4.296287428587675095e-03
4.377136006951332092e-03 5.649536382406949997e-03
2.972423564642667770e-03 3.188161877915263176e-03
5.001653917133808136e-03 5.798527039587497711e-03
1.112235710024833679e-01 1.479217410087585449e-01
4.579784348607063293e-03 4.094345495104789734e-03
4.779715556651353836e-03 4.474318120628595352e-03
4.447055514901876450e-03 3.260736586526036263e-03
1.667946577072143555e-02 1.500104088336229324e-02
2.289053751155734062e-03 2.196165034547448158e-03
6.664637010544538498e-03 5.682909395545721054e-03
3.996993415057659149e-03 4.676643759012222290e-03
2.186584100127220154e-02 2.160699479281902313e-02
9.235756471753120422e-03 8.202748373150825500e-03
2.367246197536587715e-03 2.891018288210034370e-03
6.791598629206418991e-03 6.006959360092878342e-03
4.443532321602106094e-03 6.034102290868759155e-03
2.088238252326846123e-03 2.847715048119425774e-03
1.270880363881587982e-02 1.162504032254219055e-02
7.053752895444631577e-03 7.033326197415590286e-03
1.691232174634933472e-01 1.968065500259399414e-01
3.791149938479065895e-03 4.495821893215179443e-03
6.206167861819267273e-03 6.205406039953231812e-03
1.405636314302682877e-02 1.472324971109628677e-02
8.214484900236129761e-03 7.226290181279182434e-03
2.750373678281903267e-03 3.281194949522614479e-03
1.438680756837129593e-02 1.136558502912521362e-02
4.460945725440979004e-03 4.148668143898248672e-03
1.347276940941810608e-02 1.491986867040395737e-02
3.240246092900633812e-03 2.662905724719166756e-03
6.514131091535091400e-03 8.474304340779781342e-03
4.259515553712844849e-03 2.997212577611207962e-03
4.167237784713506699e-03 3.797977697104215622e-03
6.228907965123653412e-03 6.118269637227058411e-03
2.595517784357070923e-03 2.662938786670565605e-03
2.198043046519160271e-03 2.995663555338978767e-03
2.153492718935012817e-02 1.588261686265468597e-02
6.497450638562440872e-03 7.846818305552005768e-03
4.211173858493566513e-03 4.076154902577400208e-03
6.331545766443014145e-03 7.304019760340452194e-03
4.095871001482009888e-03 4.835509229451417923e-03
1.351670641452074051e-02 1.365208160132169724e-02
4.397759586572647095e-02 6.238294020295143127e-02
4.880610387772321701e-03 3.729358082637190819e-03
3.187800059095025063e-03 2.779722679406404495e-03
5.745061207562685013e-03 5.957557819783687592e-03
6.826674100011587143e-03 3.266482846811413765e-03
1.148682367056608200e-02 8.981086313724517822e-03
7.739358581602573395e-03 1.195240579545497894e-02
7.576408796012401581e-03 5.673717707395553589e-03
3.168118651956319809e-03 4.667423199862241745e-03
4.993027076125144958e-03 5.807146430015563965e-03
9.267060086131095886e-03 8.751203306019306183e-03
4.574882984161376953e-02 3.085351176559925079e-02
3.527551190927624702e-03 3.535313066095113754e-03
2.817197702825069427e-03 3.794162534177303314e-03
2.973423106595873833e-03 5.312860012054443359e-03
6.113436073064804077e-03 3.592628054320812225e-03
3.013859270140528679e-03 3.275590948760509491e-03
1.910868845880031586e-02 2.603660710155963898e-02
6.050490308552980423e-03 4.750575870275497437e-03
4.769377876073122025e-03 7.125662174075841904e-03
9.625317761674523354e-04 1.009380561299622059e-03
3.283176338300108910e-03 2.620011568069458008e-03
5.899960640817880630e-03 7.284333929419517517e-03
6.922898814082145691e-03 5.618111696094274521e-03
1.742041669785976410e-03 2.034149132668972015e-03
3.051179461181163788e-03 3.173888195306062698e-03
3.131751203909516335e-03 3.093383740633726120e-03
7.189461495727300644e-03 6.897732149809598923e-03
4.612588882446289062e-02 3.698268160223960876e-02
1.283230143599212170e-03 8.177831768989562988e-04
6.544872885569930077e-04 4.797697183676064014e-04
1.451858505606651306e-02 1.451908424496650696e-02
3.426629409659653902e-04 4.048406553920358419e-04
1.528070122003555298e-02 1.459500193595886230e-02
7.417151704430580139e-03 6.541402544826269150e-03
1.020303810946643353e-03 6.295823841355741024e-04
4.079728387296199799e-03 3.692167345434427261e-03
6.259387359023094177e-03 7.891437038779258728e-03
3.783372929319739342e-03 3.601783188059926033e-03
2.510824427008628845e-02 3.137916699051856995e-02
3.841289877891540527e-02 2.568671852350234985e-02
1.325047314167022705e-01 1.025674343109130859e-01
3.349662525579333305e-03 3.777466714382171631e-03
1.976355677470564842e-03 2.701843390241265297e-03
4.768558777868747711e-03 5.516105797141790390e-03
8.768872357904911041e-03 8.347162045538425446e-03
3.583863610401749611e-03 3.350217826664447784e-03
4.043089691549539566e-03 2.633720636367797852e-03
2.288170903921127319e-02 1.717798970639705658e-02
5.098874680697917938e-03 5.057237576693296432e-03
2.929929178208112717e-03 2.908544847741723061e-03
7.137513719499111176e-03 7.851444184780120850e-03
6.556306965649127960e-03 8.303333073854446411e-03
1.636403799057006836e-01 1.533295661211013794e-01
7.958884537220001221e-02 7.897795736789703369e-02
5.316087510436773300e-03 4.775793757289648056e-03
8.174270391464233398e-03 8.297109976410865784e-03
1.578111760318279266e-02 1.306437049061059952e-02
1.279070693999528885e-02 1.160761807113885880e-02
8.401385508477687836e-03 9.744975715875625610e-03
1.034945528954267502e-02 8.249453268945217133e-03
5.691737402230501175e-03 6.139667704701423645e-03
5.649127531796693802e-03 8.050274103879928589e-03
1.160317473113536835e-02 1.549957972019910812e-02
8.453774265944957733e-03 1.226923242211341858e-02
5.032074637711048126e-03 3.642436582595109940e-03
1.844374579377472401e-03 1.931902836076915264e-03
1.078019570559263229e-02 6.917273160070180893e-03
4.200044646859169006e-02 2.680449746549129486e-02
2.970449859276413918e-03 2.803644165396690369e-03
1.263769902288913727e-02 1.234023366123437881e-02
3.822272410616278648e-03 4.013821482658386230e-03
5.203980952501296997e-03 5.145465489476919174e-03
4.556159023195505142e-03 5.213005002588033676e-03
5.652553867548704147e-03 3.795461263507604599e-03
9.265613043680787086e-04 1.174150733277201653e-03
2.758593298494815826e-03 3.079737303778529167e-03
2.891836687922477722e-03 2.431285800412297249e-03
4.103553015738725662e-03 2.959797857329249382e-03
6.573551334440708160e-03 7.126629352569580078e-03
2.362946281209588051e-03 2.444409066811203957e-03
1.678356318734586239e-03 2.162195974960923195e-03
1.403286494314670563e-02 1.442465372383594513e-02
2.833919366821646690e-03 2.875643549486994743e-03
3.714402671903371811e-03 4.186014644801616669e-03
2.903707791119813919e-03 2.934744581580162048e-03
1.693006721325218678e-03 1.438992912881076336e-03
4.717668518424034119e-03 3.376841312274336815e-03
2.552551217377185822e-03 2.577040344476699829e-03
1.760776340961456299e-02 1.845374889671802521e-02
1.196017023175954819e-02 8.121655322611331940e-03
3.813480027019977570e-03 3.442870918661355972e-03
4.601162858307361603e-03 3.815323580056428909e-03
6.580380722880363464e-03 7.957205176353454590e-03
4.064801614731550217e-03 4.415647126734256744e-03
1.150907203555107117e-02 1.308142114430665970e-02
6.714773364365100861e-03 6.792285013943910599e-03
4.211510065943002701e-03 4.140232689678668976e-03
3.643712960183620453e-03 2.453024964779615402e-03
5.999798420816659927e-03 8.086393587291240692e-03
4.712373018264770508e-03 4.541603382676839828e-03
8.025967516005039215e-03 5.997518077492713928e-03
2.114812377840280533e-03 2.499088877812027931e-03
2.095988020300865173e-02 1.884053461253643036e-02
5.681226961314678192e-03 5.892508663237094879e-03
4.507750272750854492e-03 3.779826685786247253e-03
5.900895223021507263e-03 6.961325649172067642e-03
2.449057996273040771e-03 3.195764962583780289e-03
2.452640794217586517e-03 3.192185424268245697e-03
2.862102584913372993e-03 3.813710762187838554e-03
1.834716764278709888e-03 2.392457565292716026e-03
3.858806565403938293e-03 3.848487511277198792e-03
3.623238764703273773e-03 2.988802036270499229e-03
4.907094873487949371e-03 4.282631445676088333e-03
3.014474641531705856e-03 3.854710841551423073e-03
3.506767330691218376e-03 4.200230818241834641e-03
6.855951622128486633e-03 8.454845286905765533e-03
4.101845901459455490e-03 2.961503574624657631e-03
1.208185101859271526e-03 1.086009666323661804e-03
4.172604531049728394e-03 4.823256283998489380e-03
2.118001319468021393e-02 1.572191901504993439e-02
2.829792723059654236e-02 2.645296603441238403e-02
6.515434477478265762e-03 5.509910639375448227e-03
2.468973863869905472e-03 3.433526726439595222e-03
1.033488195389509201e-02 6.653646007180213928e-03
1.268893759697675705e-02 7.200253661721944809e-03
3.036017762497067451e-03 2.673717215657234192e-03
1.219762396067380905e-02 1.039658021181821823e-02
3.335616318508982658e-03 3.662670962512493134e-03
3.828635904937982559e-03 2.590332878753542900e-03
1.444782828912138939e-03 9.784419089555740356e-04
2.386811561882495880e-02 1.960640400648117065e-02
1.899854629300534725e-03 2.005299553275108337e-03
6.946291774511337280e-03 6.689790170639753342e-03
2.445179037749767303e-03 2.877566264942288399e-03
2.529267407953739166e-02 2.926243841648101807e-02
3.048378275707364082e-03 3.305517369881272316e-03
1.244457438588142395e-02 1.208228804171085358e-02
6.765112746506929398e-03 6.613157689571380615e-03
4.316658247262239456e-03 3.391023492440581322e-03
5.471032112836837769e-03 3.847999731078743935e-03
1.690477319061756134e-02 1.316554658114910126e-02
3.320038551464676857e-03 4.193556029349565506e-03
1.498189009726047516e-02 2.584411762654781342e-02
5.789066664874553680e-03 4.238800145685672760e-03
2.020248211920261383e-03 1.756177633069455624e-03
1.500874385237693787e-02 1.402933616191148758e-02
9.818620048463344574e-03 1.270915847271680832e-02
4.425930324941873550e-03 2.251203404739499092e-03
6.784105673432350159e-03 9.492858313024044037e-03
1.413964778184890747e-01 1.215104609727859497e-01
5.499130114912986755e-03 6.718601565808057785e-03
7.369940634816884995e-03 5.557934753596782684e-03
1.502381637692451477e-03 2.080362290143966675e-03
6.454217713326215744e-03 6.859375163912773132e-03
2.275804523378610611e-03 2.531477715820074081e-03
9.181803092360496521e-03 7.805748842656612396e-03
3.011045046150684357e-03 3.020743606612086296e-03
7.928244769573211670e-03 1.298756618052721024e-02
4.904682934284210205e-02 4.166515544056892395e-02
4.105906467884778976e-03 3.021861659362912178e-03
5.137832835316658020e-03 4.631822463124990463e-03
7.390083372592926025e-02 9.606254100799560547e-02
3.459178609773516655e-03 3.474798984825611115e-03
5.795475095510482788e-03 7.388730999082326889e-03
1.022344920784235001e-02 1.069429796189069748e-02
4.559129942208528519e-03 6.240677554160356522e-03
1.357530243694782257e-03 1.516525866463780403e-03
3.004001919180154800e-03 2.190384548157453537e-03
7.213651202619075775e-03 5.778510123491287231e-03
1.329442020505666733e-03 2.446400234475731850e-03
1.229444518685340881e-02 1.326293684542179108e-02
4.250748082995414734e-03 7.643852848559617996e-03
6.492105778306722641e-03 4.889067728072404861e-03
2.217719703912734985e-02 3.681990504264831543e-02
3.485882421955466270e-03 3.190456889569759369e-03
2.748999511823058128e-03 2.380757359787821770e-03
1.727994764223694801e-03 1.532864174805581570e-03
6.256677210330963135e-03 5.188712850213050842e-03
3.530977526679635048e-03 3.725136164575815201e-03
2.114570001140236855e-03 2.756990492343902588e-03
3.680174704641103745e-03 3.962555434554815292e-03
3.615904599428176880e-03 3.124959534034132957e-03
6.474044173955917358e-03 6.259831134229898453e-03
1.330771949142217636e-03 1.156771439127624035e-03
1.687988266348838806e-02 1.151562761515378952e-02
2.281544031575322151e-03 1.366272452287375927e-03
5.363714881241321564e-03 4.406131338328123093e-03
6.282692775130271912e-03 7.030755747109651566e-03
4.027152899652719498e-03 1.812248607166111469e-03
4.431561566889286041e-03 5.401912610977888107e-03
4.872330930083990097e-03 5.348004866391420364e-03
7.575666531920433044e-03 5.545628722757101059e-03
7.674200925976037979e-03 7.508456241339445114e-03
3.780722850933670998e-03 4.441824741661548615e-03
1.029911916702985764e-02 1.203582249581813812e-02
2.049880102276802063e-02 2.464768290519714355e-02
6.573709659278392792e-03 5.516099277883768082e-03
6.766992155462503433e-03 5.645054858177900314e-03
3.079932928085327148e-02 2.491991594433784485e-02
3.586544655263423920e-03 3.411954734474420547e-03
3.233178984373807907e-03 3.185286419466137886e-03
4.916678648442029953e-03 7.042901124805212021e-03
4.882070701569318771e-03 5.660348106175661087e-03
2.879871288314461708e-03 2.572071040049195290e-03
6.920703221112489700e-03 8.068074472248554230e-03
2.559898886829614639e-03 2.505283104255795479e-03
3.515141550451517105e-03 3.161222441121935844e-03
3.992243669927120209e-03 3.071014070883393288e-03
3.619757480919361115e-03 3.314355155453085899e-03
5.529947578907012939e-03 4.755359143018722534e-03
1.119950204156339169e-03 9.809250477701425552e-04
3.998330328613519669e-03 3.387006465345621109e-03
3.135744482278823853e-02 2.919337153434753418e-02
6.153923925012350082e-03 7.417075801640748978e-03
3.909939900040626526e-03 3.410908160731196404e-03
2.718021860346198082e-03 2.604953479021787643e-03
4.438845440745353699e-03 3.462183987721800804e-03
5.244170781224966049e-03 4.654403310269117355e-03
4.344764631241559982e-03 8.194067515432834625e-03
5.641596391797065735e-03 6.060936953872442245e-03
3.165386617183685303e-02 2.136066555976867676e-02
4.717407748103141785e-03 7.113172207027673721e-03
4.699401557445526123e-03 5.391958635300397873e-03
4.377510864287614822e-03 4.038787912577390671e-03
2.719100564718246460e-02 2.858958393335342407e-02
6.963850930333137512e-03 3.837986849248409271e-03
2.580350730568170547e-03 2.871338743716478348e-03
1.016640197485685349e-02 1.126661710441112518e-02
2.539422828704118729e-03 2.268081996589899063e-03
4.783156327903270721e-03 4.535294137895107269e-03
8.423022925853729248e-02 4.438745602965354919e-02
1.321677211672067642e-02 1.672160811722278595e-02
2.637464320287108421e-03 2.943102968856692314e-03
4.881324246525764465e-02 5.484598129987716675e-02
4.177961498498916626e-03 2.821037778630852699e-03
1.427342183887958527e-03 1.253527938388288021e-03
2.149372827261686325e-03 2.078067511320114136e-03
4.060880746692419052e-03 4.033075179904699326e-03
3.008396923542022705e-02 3.362212330102920532e-02
5.396961234509944916e-03 5.339139141142368317e-03
3.872927976772189140e-03 4.414114169776439667e-03
