2.167192724300548434e-05 1.837591480580158532e-05 2.005749411182478070e-05 2.570004471635911614e-05 1.979894841497298330e-05 2.163486533390823752e-05 3.658974310383200645e-03 1.979903572646435350e-05 2.171471714973449707e-05 2.200632661697454751e-05
2.862276043742895126e-03 2.346461173146963120e-03 3.199771419167518616e-02 1.400373410433530807e-03 2.032506279647350311e-03 1.551290042698383331e-03 3.915959096048027277e-04 4.556576721370220184e-03 1.192228309810161591e-02 2.188710030168294907e-03
6.914932600921019912e-05 5.575411487370729446e-03 4.444569349288940430e-04 2.044937136815860868e-04 8.098203688859939575e-04 2.686862135306000710e-04 2.490559709258377552e-04 2.447148319333791733e-03 1.130605931393802166e-03 3.153580473735928535e-04
6.282399990595877171e-04 5.094381049275398254e-03 1.191759132780134678e-03 4.385734791867434978e-04 5.277463933452963829e-04 2.643903717398643494e-04 2.449238127155695111e-05 6.743129779351875186e-05 1.370755635434761643e-04 1.598243688931688666e-04
1.116278581321239471e-03 5.060885087004862726e-05 4.558669388643465936e-05 1.003197976388037205e-03 4.330200899858027697e-04 2.513033177820034325e-05 1.989580690860748291e-03 6.907904171384871006e-04 2.163005228794645518e-05 4.150309177930466831e-05
1.548966974951326847e-04 9.991414844989776611e-04 5.109051708132028580e-04 6.823904346674680710e-03 3.234762931242585182e-03 3.754247445613145828e-04 7.865349180065095425e-04 3.510229522362351418e-03 1.675980980508029461e-03 1.154029625467956066e-03
4.326197784394025803e-03 1.896645873785018921e-02 6.780858617275953293e-03 1.012369990348815918e-03 1.042196410708129406e-03 8.246680954471230507e-04 2.079819387290626764e-04 2.252362668514251709e-03 3.179229970555752516e-04 8.212082087993621826e-03
2.711343346163630486e-03 1.883355253085028380e-05 7.578387157991528511e-05 2.182634307246189564e-05 2.654352101671975106e-05 1.445545349270105362e-04 2.015301834035199136e-05 6.541261100210249424e-04 2.426348873996175826e-05 6.564427894772961736e-05
5.582877784036099911e-04 1.648354902863502502e-02 7.353141554631292820e-04 5.216488352743908763e-05 3.467009228188544512e-04 2.575995495135430247e-05 4.130548404646106064e-05 9.450829238630831242e-04 1.691570068942382932e-04 9.119085967540740967e-03
6.895849219290539622e-05 2.151136985048651695e-03 2.260403562104329467e-04 6.434057286242023110e-05 4.705658357124775648e-04 5.356616456992924213e-04 2.894909812312107533e-05 1.943702372955158353e-04 1.836164155974984169e-03 8.962186053395271301e-03
7.618775125592947006e-04 1.747001806506887078e-04 8.963810396380722523e-04 3.286366700194776058e-04 4.538501962088048458e-04 1.831102999858558178e-04 4.635649020201526582e-05 2.580310974735766649e-04 1.044075656682252884e-02 7.971256040036678314e-03
3.985123839811421931e-05 4.810018435819074512e-05 3.546055813785642385e-04 3.983359318226575851e-03 1.297725248150527477e-04 8.863534894771873951e-04 9.834656520979478955e-05 2.544140443205833435e-03 2.401995880063623190e-04 1.769736991263926029e-04
1.028437764034606516e-04 2.526862313970923424e-03 8.508573955623432994e-05 2.169044455513358116e-04 9.671556763350963593e-03 3.045011180802248418e-05 2.321919964742846787e-05 2.711356501094996929e-05 6.337769445963203907e-04 6.864558090455830097e-04
1.849217806011438370e-04 5.577330593951046467e-04 9.096480789594352245e-05 2.177258102165069431e-05 2.238242268504109234e-05 2.281393390148878098e-04 1.155109726823866367e-03 1.890860148705542088e-04 5.584388418355956674e-05 9.082785254577174783e-05
5.599605719908140600e-05 3.202700288966298103e-03 6.382697756635025144e-05 9.637065522838383913e-05 1.338480319827795029e-02 5.299858748912811279e-04 5.141535075381398201e-05 1.678401604294776917e-04 1.187475211918354034e-02 3.374708830961026251e-05
3.216682933270931244e-03 2.877077320590615273e-03 1.589647307991981506e-02 2.717533148825168610e-03 2.606179041322320700e-04 5.685901851393282413e-04 1.872065477073192596e-04 1.295743510127067566e-03 8.000370144145563245e-05 4.611253272742033005e-03
2.568604191765189171e-03 3.271006047725677490e-02 3.966671880334615707e-03 1.731321914121508598e-03 7.919121533632278442e-03 5.059314207755960524e-05 9.247806883649900556e-05 5.956992390565574169e-05 9.083516197279095650e-04 6.420711055397987366e-03
5.078517831861972809e-03 4.284956492483615875e-03 6.774762296117842197e-04 5.748843774199485779e-03 2.035634825006127357e-03 2.213833853602409363e-03 3.767254296690225601e-03 1.147048454731702805e-02 3.110545920208096504e-03 1.497729029506444931e-02
3.741064574569463730e-05 1.256114454008638859e-03 1.978627173230051994e-03 5.987460608594119549e-04 3.674324252642691135e-04 3.452346572885289788e-05 4.918425474897958338e-05 3.593508881749585271e-05 1.838691241573542356e-04 5.201356252655386925e-04
1.106435200199484825e-03 3.749732859432697296e-04 6.371293566189706326e-04 6.996414158493280411e-04 2.399999648332595825e-03 1.997877843677997589e-04 6.118472083471715450e-04 1.317456364631652832e-03 1.127280876971781254e-03 7.328901556320488453e-04
1.123745169024914503e-04 2.438702154904603958e-03 1.525727100670337677e-03 2.759800554485991597e-05 1.626776065677404404e-03 3.415704486542381346e-05 5.580814104177989066e-05 8.823594544082880020e-05 2.401192796241957694e-05 1.424101064912974834e-03
1.222324674017727375e-03 4.264569724909961224e-04 5.805868422612547874e-04 7.968966849148273468e-03 1.437968458048999310e-04 7.085216930136084557e-04 2.758524846285581589e-03 8.582672453485429287e-04 1.591636828379705548e-04 8.729469846002757549e-04
7.169025950133800507e-03 3.038737224414944649e-03 1.486872043460607529e-02 1.309419982135295868e-02 5.763193592429161072e-02 2.397385053336620331e-02 2.902005985379219055e-02 1.678944751620292664e-02 3.211216628551483154e-02 1.782481931149959564e-02
5.082688876427710056e-04 1.792313560144975781e-04 2.034619101323187351e-04 9.844270971370860934e-05 8.512720232829451561e-04 3.350098631926812232e-05 4.009480835520662367e-05 1.037312671542167664e-02 1.539042918011546135e-03 4.896871279925107956e-03
7.016350049525499344e-03 1.207745051942765713e-03 2.832906611729413271e-04 8.844342664815485477e-04 5.342075019143521786e-05 2.355501783313229680e-05 2.629774644447024912e-05 5.977456385153345764e-05 4.130100569454953074e-05 1.714406680548563600e-04
4.810607788385823369e-05 2.300081359862815589e-05 1.988798794627655298e-05 2.191494786529801786e-05 3.227953857276588678e-05 2.204560769314412028e-05 1.957764834514819086e-05 3.259155346313491464e-05 2.240524554508738220e-05 1.148515939712524414e-02
3.611487045418471098e-05 1.902219264593441039e-05 5.463531124405562878e-04 4.699746612459421158e-03 2.717665665841195732e-05 4.803759802598506212e-04 1.014900626614689827e-03 5.788655835203826427e-05 4.490894207265228033e-05 1.470045768655836582e-03
2.831612073350697756e-04 1.969289769476745278e-05 3.490510061965323985e-05 6.940322928130626678e-04 2.098899312841240317e-05 1.556497882120311260e-04 3.760584071278572083e-02 4.128885848331265152e-05 9.574216528562828898e-05 8.465750142931938171e-03
3.484825720079243183e-04 3.494405420497059822e-03 3.700334345921874046e-03 2.336781006306409836e-03 9.118395391851663589e-04 2.546414034441113472e-04 4.881444619968533516e-04 1.277074101381003857e-03 8.676221477799117565e-04 2.023164881393313408e-03
1.961934147402644157e-03 1.643053983571007848e-04 1.306203193962574005e-04 1.303969416767358780e-03 2.062775165541097522e-04 4.225796437822282314e-04 3.220287326257675886e-04 7.412906852550804615e-04 2.523428993299603462e-04 1.145929680205881596e-03
1.299829600611701608e-04 9.613909787731245160e-05 2.862058136088307947e-05 2.769927028566598892e-03 8.252730913227424026e-05 3.626719117164611816e-03 7.661818526685237885e-03 2.691448753466829658e-05 9.933781111612915993e-04 7.243574364110827446e-04
1.017362694256007671e-03 2.445398422423750162e-04 5.048812367022037506e-03 7.241385756060481071e-04 3.539322351571172476e-04 2.112707355991005898e-03 6.747956853359937668e-03 1.168104913085699081e-02 1.092716585844755173e-03 2.923586638644337654e-03
6.187104620039463043e-03 2.989867469295859337e-03 1.513268915005028248e-03 2.197601133957505226e-03 1.022056327201426029e-03 5.246232030913233757e-04 1.168925155070610344e-04 2.446581202093511820e-04 1.569886575452983379e-03 4.677840042859315872e-04
1.003740262240171432e-02 2.425409620627760887e-03 1.078438013792037964e-03 2.089919755235314369e-03 1.723963650874793530e-03 4.736475646495819092e-03 1.866814913228154182e-03 5.838880315423011780e-03 2.367398468777537346e-03 7.473786827176809311e-04
9.205570677295327187e-04 9.871402289718389511e-04 1.859026495367288589e-03 3.330821637064218521e-03 3.346703306306153536e-04 7.962892414070665836e-05 3.888435458065941930e-05 4.060522187501192093e-03 9.192904690280556679e-04 1.447641057893633842e-03
4.029058909509330988e-04 6.254894833546131849e-05 2.343043161090463400e-04 8.284101495519280434e-04 1.713540870696306229e-03 7.928232080303132534e-04 1.085567637346684933e-04 4.800282476935535669e-04 2.311483694938942790e-04 9.255404438590630889e-05
7.408667443087324500e-05 3.456803970038890839e-04 4.656071178033016622e-05 3.283569531049579382e-04 3.241367870941758156e-03 2.369808680668938905e-05 3.049009501410182565e-05 4.606624133884906769e-05 4.773811902850866318e-03 2.231059079349506646e-05
8.444110862910747528e-03 5.598514806479215622e-03 2.618893922772258520e-04 2.281369408592581749e-03 1.851046979427337646e-01 9.251717710867524147e-04 4.785641212947666645e-04 1.452520373277366161e-03 2.043242380023002625e-02 1.360086025670170784e-03
3.348136960994452238e-04 1.192943193018436432e-03 1.073424122296273708e-03 6.609079428017139435e-03 9.357176022604107857e-04 3.662241622805595398e-03 4.494106979109346867e-04 4.214746877551078796e-04 1.402812777087092400e-03 4.860496614128351212e-03
1.022878932417370379e-04 1.323132892139256001e-03 1.000501797534525394e-03 2.374912291998043656e-04 6.099346865084953606e-05 1.005698577500879765e-03 6.928027723915874958e-04 5.317538161762058735e-04 4.112054884899407625e-04 5.271447007544338703e-04
3.385856747627258301e-03 5.644650082103908062e-04 2.509814803488552570e-04 9.493036195635795593e-04 1.234566210769116879e-03 3.574386471882462502e-03 6.192513974383473396e-04 4.508197773247957230e-03 3.306319558760151267e-05 5.666889250278472900e-03
9.836060926318168640e-04 1.710817334242165089e-03 1.549655850976705551e-02 1.107899806811474264e-04 8.940886706113815308e-03 2.897311060223728418e-04 6.727035506628453732e-04 2.955834148451685905e-03 2.517555258236825466e-04 1.013512257486581802e-03
2.415924063825514168e-05 1.814747229218482971e-04 2.274093640153296292e-05 9.693239553598687053e-05 1.076874468708410859e-04 4.147736763115972281e-05 2.997899428009986877e-03 3.859885327983647585e-04 2.019852254306897521e-04 3.617191396187990904e-04
6.790947169065475464e-02 2.626228928565979004e-01 1.945395395159721375e-02 7.738474290817975998e-03 1.667868159711360931e-02 6.095091346651315689e-03 2.434714406263083220e-04 6.621037609875202179e-03 2.023400925099849701e-02 1.438505365513265133e-03
6.792757631046697497e-05 3.630998253356665373e-05 5.664582713507115841e-04 4.360502935014665127e-04 2.071723065455444157e-05 4.856769461184740067e-03 7.285948377102613449e-03 5.349374623619951308e-05 3.216579352738335729e-05 5.618997383862733841e-04
3.112293314188718796e-03 4.813334962818771601e-04 8.628894574940204620e-03 6.252614315599203110e-03 9.054045192897319794e-03 1.150559750385582447e-03 6.574892904609441757e-04 4.476315341889858246e-03 2.072322415187954903e-03 1.121235359460115433e-02
1.671476347837597132e-04 5.832756287418305874e-04 3.780585248023271561e-03 7.040531490929424763e-04 1.764019543770700693e-04 6.101258913986384869e-04 4.417838354129344225e-04 2.462786505930125713e-04 3.733628836926072836e-04 5.267839878797531128e-04
5.707489326596260071e-04 2.828990982379764318e-04 8.592587255407124758e-05 2.347313100472092628e-03 7.653293432667851448e-04 6.922541069798171520e-04 6.667525158263742924e-04 1.574247289681807160e-04 8.417480275966227055e-04 9.796376252779737115e-05
2.499650508980266750e-05 3.040387673536315560e-05 7.420209003612399101e-04 2.117486583301797509e-04 1.356661086902022362e-04 9.051713859662413597e-04 1.619466696865856647e-03 1.707740593701601028e-04 6.097580771893262863e-04 3.515360644087195396e-03
8.205209858715534210e-03 2.745308447629213333e-03 5.707949749194085598e-04 4.205535165965557098e-03 1.658876240253448486e-02 2.731887623667716980e-03 3.841560101136565208e-04 6.721484661102294922e-02 1.148754148744046688e-03 1.086108386516571045e-03
4.698482007370330393e-05 6.157501047709956765e-05 1.759289880283176899e-03 3.670500125735998154e-03 7.026806124486029148e-04 1.111379009671509266e-03 1.968032447621226311e-03 1.018396287690848112e-04 2.121769939549267292e-04 5.849700391991063952e-05
2.596228732727468014e-04 2.470073013682849705e-05 3.710541204782202840e-05 5.422244314104318619e-03 4.410844485391862690e-05 8.367286063730716705e-03 3.278570249676704407e-02 3.690914309117943048e-05 1.777180470526218414e-03 4.685710591729730368e-04
2.370594767853617668e-03 8.592457161284983158e-04 6.870507495477795601e-04 2.279080916196107864e-03 8.295461302623152733e-04 2.668861416168510914e-04 3.130461263936012983e-04 6.621978245675563812e-03 2.049493370577692986e-03 4.617233760654926300e-03
8.479402167722582817e-04 2.221368486061692238e-03 1.007911167107522488e-03 7.769734656903892756e-05 5.488072638399899006e-04 8.101582352537661791e-05 4.679792327806353569e-04 2.822716778609901667e-04 1.849469990702345967e-04 2.461241674609482288e-04
1.271516230190172791e-04 1.858618779806420207e-04 3.401324502192437649e-04 7.099400274455547333e-03 3.433410311117768288e-04 1.682727015577256680e-04 5.632722240989096463e-05 6.454254616983234882e-04 2.609727089293301105e-04 7.259309641085565090e-04
2.403878606855869293e-04 4.896367681794799864e-05 1.262388308532536030e-03 1.129654818214476109e-03 1.067891134880483150e-04 3.572467481717467308e-03 3.411976795177906752e-04 8.182456367649137974e-04 3.456523641943931580e-03 2.227109624072909355e-03
8.046602306421846151e-05 1.952009552041999996e-05 5.731078636017628014e-05 3.951757389586418867e-05 1.586072030477225780e-04 5.179274012334644794e-04 2.919783582910895348e-04 4.750787280499935150e-03 5.565185565501451492e-04 2.236795990029349923e-05
3.435151666053570807e-05 3.704506438225507736e-03 3.604609810281544924e-05 7.253144867718219757e-04 2.042198175331577659e-04 2.520891139283776283e-04 7.610829925397410989e-05 4.034831072203814983e-04 2.353170129936188459e-04 5.426573334261775017e-04
2.307098475284874439e-05 1.868790423031896353e-05 2.933122596004977822e-05 3.079245652770623565e-05 1.997342405957169831e-05 4.690412024501711130e-04 1.231035310775041580e-02 2.290481279487721622e-05 3.043188553419895470e-05 2.662946644704788923e-05
6.627730326727032661e-04 2.613471588119864464e-04 3.522351908031851053e-04 1.082597998902201653e-03 3.934202541131526232e-04 7.794198463670909405e-04 9.211248107021674514e-05 2.634135598782449961e-04 1.649837213335558772e-04 1.331106614088639617e-04
5.136621184647083282e-04 1.506876578787341714e-04 1.115792692871764302e-04 1.147464616224169731e-03 1.156635989900678396e-04 9.865850443020462990e-04 2.092685084789991379e-03 3.152028366457670927e-04 6.200281786732375622e-04 2.316423342563211918e-04
1.429215481039136648e-04 4.990036250092089176e-04 3.235833719372749329e-04 1.068311510607600212e-03 3.806969383731484413e-03 2.647227374836802483e-04 1.644310395931825042e-04 6.776335067115724087e-04 3.949596721213310957e-04 2.436378039419651031e-03
8.053220517467707396e-05 1.961813723028171808e-05 2.295006015629041940e-05 7.687585457460954785e-05 2.021739965130109340e-05 5.572339432546868920e-05 5.096482113003730774e-03 2.219827365479432046e-05 3.011449189216364175e-05 4.102100137970410287e-05
2.425638958811759949e-03 1.030529238050803542e-04 5.615985355689190328e-05 2.949987072497606277e-03 1.072257757186889648e-03 2.263112401124089956e-05 2.179178045480512083e-05 5.183926259633153677e-05 2.974811650346964598e-04 2.203159419877920300e-05
1.537529897177591920e-04 2.333404881937894970e-05 1.173874828964471817e-03 2.330922987312078476e-03 2.561088876973371953e-05 4.487840051297098398e-04 3.871491877362132072e-03 5.081853596493601799e-04 3.059625305468216538e-05 2.952051290776580572e-04
5.485008005052804947e-03 1.163506458397023380e-04 9.511939715594053268e-04 5.205261404626071453e-04 8.294677827507257462e-04 1.128298137336969376e-02 1.474551018327474594e-02 1.070616490324027836e-04 1.004882651614025235e-04 1.072657993063330650e-03
3.361763374414294958e-04 9.433243540115654469e-04 7.617150433361530304e-03 4.403874627314507961e-04 7.032951107248663902e-04 8.530492777936160564e-04 2.571021905168890953e-04 2.074066083878278732e-03 5.300021264702081680e-03 1.805624109692871571e-03
1.257011608686298132e-04 2.814706203935202211e-05 2.735041081905364990e-03 1.121321693062782288e-03 2.919939834100659937e-05 3.633556189015507698e-03 6.640968495048582554e-04 9.499290172243490815e-05 3.821572317974641919e-05 4.571462923195213079e-04
6.140432378742843866e-05 2.357640732952859253e-05 6.536374712595716119e-05 1.756777171976864338e-03 5.166580085642635822e-04 8.835929911583662033e-04 2.638056175783276558e-04 3.996875311713665724e-04 8.690551476320251822e-05 1.452944852644577622e-04
9.967153891921043396e-05 2.108615262841340154e-05 6.993024726398289204e-04 9.952776599675416946e-05 3.005258622579276562e-05 1.240176497958600521e-04 5.584007594734430313e-04 3.889506479026749730e-05 2.258748099848162383e-05 2.471819892525672913e-02
5.121148424223065376e-04 1.305440964642912149e-04 1.021678908728063107e-03 5.861425306648015976e-04 1.118632790166884661e-04 2.865653717890381813e-03 1.375216804444789886e-02 1.780886232154443860e-04 3.681075177155435085e-04 2.739462070167064667e-04
2.485276854713447392e-05 3.787502282648347318e-05 2.722211866057477891e-05 3.977133310399949551e-04 3.295008355053141713e-05 6.890964694321155548e-03 4.414009163156151772e-05 5.165225229575298727e-05 1.313140266574919224e-03 1.604596036486327648e-04
2.626872264954727143e-05 4.216068191453814507e-04 1.570789463585242629e-04 2.155447691620793194e-05 1.986780080187600106e-05 2.162748023692984134e-05 1.943245661095716059e-05 2.162882992706727237e-05 2.101449535985011607e-05 8.889024029485881329e-04
7.163622067309916019e-04 1.558904652483761311e-03 3.822891041636466980e-02 1.653451821766793728e-03 2.020692080259323120e-02 4.245223011821508408e-03 1.500360318459570408e-03 3.852336108684539795e-02 1.065493468195199966e-02 1.794818206690251827e-03
8.562535513192415237e-04 7.440167246386408806e-04 6.388140172930434346e-05 8.606128394603729248e-04 1.859472977230325341e-04 3.301744072814472020e-05 1.420424523530527949e-04 4.809232486877590418e-04 9.473965037614107132e-04 7.793500117259100080e-05
4.574412887450307608e-04 3.992155194282531738e-03 1.838855212554335594e-03 2.199021168053150177e-03 3.069633967243134975e-04 2.848828909918665886e-03 1.916285546030849218e-04 1.006528327707201242e-04 2.103218430420383811e-04 1.335960347205400467e-03
3.536736185196787119e-04 1.302314776694402099e-04 4.196747671812772751e-03 4.494003587751649320e-05 2.037436206592246890e-05 1.631113409530371428e-04 2.149939246010035276e-05 6.301555549725890160e-05 4.240795897203497589e-05 5.701603367924690247e-04
2.080583013594150543e-03 1.246484695002436638e-03 2.371914306422695518e-04 1.025159657001495361e-02 7.338022114709019661e-04 9.441480506211519241e-04 2.843297552317380905e-04 7.488766568712890148e-04 1.323323114775121212e-03 1.200694357976317406e-03
2.963803999591618776e-04 3.722789115272462368e-04 4.606150090694427490e-03 8.095714147202670574e-04 3.922662697732448578e-03 1.758038997650146484e-03 3.485774621367454529e-03 3.279265074525028467e-04 3.406700852792710066e-04 1.795806572772562504e-03
1.683234440861269832e-04 5.356895853765308857e-04 2.082049613818526268e-04 2.250075485790148377e-04 1.781251194188371301e-04 3.506743523757904768e-04 4.594857819029130042e-05 1.965970004675909877e-04 3.232453309465199709e-05 8.300919434987008572e-04
3.119008615612983704e-04 2.142543089576065540e-04 2.308018039911985397e-03 6.504213437438011169e-03 9.733910555951297283e-04 1.265413244254887104e-03 1.809793710708618164e-02 7.731832098215818405e-03 1.695268001640215516e-04 2.827703719958662987e-03
2.746237814426422119e-02 1.539583224803209305e-02 8.775115013122558594e-03 8.601110428571701050e-03 7.754091639071702957e-03 1.450173440389335155e-03 1.090597826987504959e-03 8.823435753583908081e-03 9.473791578784584999e-04 3.646863624453544617e-03
3.562641213648021221e-04 1.640562084503471851e-03 2.171507912862580270e-05 1.008807957987301052e-04 6.109531386755406857e-05 5.326004466041922569e-04 2.090624329866841435e-04 1.140311476774513721e-03 8.229946834035217762e-04 3.096441650995984674e-05
2.853963989764451981e-03 1.320339943049475551e-04 4.482536460272967815e-04 1.330255181528627872e-04 1.126222414313815534e-04 1.046354603022336960e-02 5.634372122585773468e-03 1.055349857779219747e-04 4.201789572834968567e-02 2.151935477741062641e-04
3.485839115455746651e-04 3.661057053250260651e-05 2.278953797940630466e-05 2.371056907577440143e-04 2.114770722982939333e-05 3.114761784672737122e-05 1.291921944357454777e-03 1.825988001655787230e-04 8.588441414758563042e-05 5.697504093404859304e-05
3.367900353623554111e-05 4.947915658704005182e-05 5.319513365975581110e-05 5.123081500642001629e-04 6.433827802538871765e-03 1.913090673042461276e-04 1.287563209189102054e-04 4.112244641873985529e-05 2.175564586650580168e-04 8.417734061367809772e-04
2.937741344794631004e-03 2.233308181166648865e-02 1.368532143533229828e-02 9.743122383952140808e-03 9.985025972127914429e-04 6.560803856700658798e-03 1.540379715152084827e-03 1.039531547576189041e-02 3.978564869612455368e-03 3.805203596130013466e-03
3.674713952932506800e-04 1.889871418825350702e-05 3.780863698921166360e-05 1.212229617522098124e-04 2.188030885008629411e-05 1.597441383637487888e-03 9.005332365632057190e-03 2.496478009561542422e-05 5.832352326251566410e-04 6.335217622108757496e-04
1.868937106337398291e-04 8.208220242522656918e-04 2.729510888457298279e-04 4.350482020527124405e-03 9.412033250555396080e-05 2.670946996659040451e-04 3.154188743792474270e-04 1.141887041740119457e-04 2.474761568009853363e-04 6.155327428132295609e-04
1.004186924546957016e-04 2.075280644930899143e-04 1.444674446247518063e-03 3.268882399424910545e-03 1.633486943319439888e-03 9.120374452322721481e-04 6.121238693594932556e-04 2.938222023658454418e-04 6.915458361618220806e-04 1.145994872786104679e-03
4.106580672669224441e-05 1.877152317319996655e-05 2.833492908393964171e-05 4.148217703914269805e-05 2.000039785343687981e-05 1.082462910562753677e-02 2.162075601518154144e-03 3.187377660651691258e-05 5.736566527048125863e-05 3.546831794665195048e-05
2.822880051098763943e-04 2.805388066917657852e-03 6.984483334235846996e-04 6.337690283544361591e-04 5.411780439317226410e-04 1.522346865385770798e-04 5.693553248420357704e-05 1.242854486918076873e-04 2.635649580042809248e-04 7.474699523299932480e-04
1.859513693489134312e-03 1.023927982896566391e-02 6.093076895922422409e-03 6.928550545126199722e-03 1.751224161125719547e-03 4.761547315865755081e-03 3.803407074883580208e-03 3.482066327705979347e-03 3.810619236901402473e-03 5.428140982985496521e-03
2.608375158160924911e-03 3.073111001867800951e-04 7.794801495037972927e-04 7.630633772350847721e-04 1.427836599759757519e-03 4.398039600346237421e-04 5.344706005416810513e-04 9.697510977275669575e-04 1.721025560982525349e-03 1.540902885608375072e-03
3.055268898606300354e-04 3.813786432147026062e-03 1.880707801319658756e-03 2.854428254067897797e-03 1.184371020644903183e-02 9.576741140335798264e-04 2.921791048720479012e-03 8.232583058997988701e-04 1.494247349910438061e-03 9.235544712282717228e-04
2.018874511122703552e-04 2.365850814385339618e-04 8.029495365917682648e-03 6.647201720625162125e-03 1.622624840820208192e-04 1.794138690456748009e-03 2.717759227380156517e-03 1.478020101785659790e-03 3.938481095246970654e-04 4.103690385818481445e-03
6.879831780679523945e-04 6.751178880222141743e-04 3.205513115972280502e-03 1.184146851301193237e-03 4.667513421736657619e-04 9.224319946952164173e-04 1.315363100729882717e-03 6.488244398497045040e-04 6.283968104980885983e-04 7.247936446219682693e-04
2.064033411443233490e-03 1.833443157374858856e-02 1.210933041875250638e-04 2.883613342419266701e-04 7.547532441094517708e-04 1.873683067969977856e-04 3.382733848411589861e-04 1.658626832067966461e-02 2.537258667871356010e-03 1.860596676124259830e-04
4.893162404187023640e-04 1.087140408344566822e-03 2.940137404948472977e-03 1.137585612013936043e-03 1.101297792047262192e-02 8.428859291598200798e-04 1.261924742721021175e-03 3.343252465128898621e-03 2.336369361728429794e-04 1.082925591617822647e-02
2.450596002745442092e-05 1.840640288719441742e-05 3.215336255379952490e-05 2.157441485906019807e-05 2.033279815805144608e-05 2.416915049252565950e-05 5.243028514087200165e-03 2.073239193123299628e-05 2.193306681874673814e-05 2.289626172569114715e-05
5.881303150090388954e-05 2.772824700514320284e-05 2.052998934232164174e-05 2.657929144334048033e-05 2.023569322773255408e-05 2.186397068726364523e-05 2.049609247478656471e-05 2.252362435683608055e-03 2.152403612853959203e-05 2.782030969683546573e-05
9.185422677546739578e-04 8.008764416445046663e-05 5.718259126297198236e-05 1.082660513930022717e-03 5.205243942327797413e-04 4.548435390461236238e-04 2.197854919359087944e-03 8.785671670921146870e-04 1.351148006506264210e-03 2.128312189597636461e-04
2.557645784690976143e-03 1.433646189980208874e-03 1.268636318854987621e-03 4.013353318441659212e-04 1.002026442438364029e-02 8.684311615070328116e-05 1.396720617776736617e-04 1.430816628271713853e-04 6.271795369684696198e-03 5.476899072527885437e-02
6.328288000077009201e-04 7.035366143099963665e-04 1.759897131705656648e-04 6.585806142538785934e-03 1.984932692721486092e-03 1.627658959478139877e-03 2.417254581814631820e-04 5.839369259774684906e-04 3.088755533099174500e-03 1.561726239742711186e-04
