1.999067462747916579e-04 2.095206000376492739e-04 1.550161046907305717e-03 1.674643903970718384e-02 5.002576290280558169e-05 9.634350135456770658e-05 1.902910735225304961e-04 6.082959225750528276e-05 7.720068242633715272e-05 1.385884679621085525e-04 3.717998697538860142e-05 1.472286821808665991e-04 5.185110028833150864e-03 4.683692895923741162e-05 9.742208058014512062e-04 3.509035101160407066e-03 6.458274438045918941e-04 3.154713660478591919e-03 4.911096184514462948e-04 2.043331740424036980e-03
1.974733546376228333e-03 1.514199934899806976e-02 4.526777192950248718e-03 8.779824525117874146e-02 1.984346099197864532e-02 2.526470227167010307e-03 1.104104099795222282e-03 3.650143975391983986e-03 8.338484913110733032e-03 1.825275248847901821e-03 8.129701949656009674e-03 7.553101168014109135e-04 5.079821217805147171e-03 2.466259524226188660e-03 3.528210567310452461e-03 2.337760524824261665e-04 1.156067475676536560e-03 8.554597152397036552e-04 2.780424430966377258e-03 2.395488088950514793e-03
1.919840724440291524e-05 3.336590452818199992e-05 4.510818689595907927e-05 2.742366086749825627e-05 2.099515404552221298e-05 2.972754191432613879e-05 1.019957591779530048e-03 1.973088546947110444e-05 1.894570596050471067e-05 1.926390541484579444e-05 1.854926449595950544e-05 2.531702011765446514e-05 3.110666875727474689e-05 2.428666812193114311e-05 7.277445547515526414e-05 8.029585005715489388e-04 2.286427188664674759e-04 2.288887772010639310e-04 1.661716727539896965e-03 6.227224366739392281e-05
2.533167367801070213e-03 7.682598195970058441e-03 4.264174494892358780e-03 2.569290343672037125e-03 3.618197748437523842e-03 1.931313192471861839e-03 8.752278517931699753e-04 1.296767499297857285e-03 8.878759108483791351e-03 4.498432390391826630e-03 5.992604419589042664e-03 1.252560992725193501e-03 5.702717229723930359e-03 8.563889423385262489e-04 6.452098605223000050e-04 3.989733813796192408e-04 5.324761732481420040e-04 8.749857079237699509e-04 3.933391533792018890e-03 3.007330000400543213e-03
3.465515037532895803e-04 1.029858598485589027e-03 1.680022251093760133e-04 6.573906284756958485e-05 3.570848784875124693e-04 2.050609909929335117e-04 1.357665023533627391e-04 3.303789417259395123e-04 1.867454411694779992e-04 1.319287985097616911e-04 3.583719022572040558e-03 2.813355531543493271e-04 3.195126540958881378e-03 9.855419630184769630e-04 5.118536646477878094e-04 4.431052366271615028e-05 6.365517037920653820e-05 1.254619128303602338e-04 1.484212843934074044e-04 4.285433897166512907e-05
2.090783382300287485e-04 1.839014352299273014e-03 4.977507051080465317e-04 3.839665077975951135e-05 1.931819861056283116e-04 2.615561534184962511e-04 1.232147915288805962e-04 1.042179297655820847e-03 2.327858601347543299e-05 1.062095398083329201e-03 2.013858407735824585e-03 7.536797784268856049e-05 2.073499854304827750e-05 1.435621874406933784e-03 9.596913878340274096e-05 1.840940967667847872e-05 2.717593633860815316e-05 4.797073415829800069e-05 1.333090040134266019e-04 2.372874405409675092e-05
5.935031367698684335e-05 4.420832847245037556e-04 9.164505172520875931e-05 3.237996861571446061e-05 1.214351141243241727e-04 1.854695001384243369e-04 5.494176730280742049e-05 9.601678466424345970e-04 2.306118112755939364e-04 9.919572767103090882e-05 5.882692494196817279e-05 1.182787236757576466e-04 1.218408506247214973e-04 5.411416350398212671e-05 1.059743881342001259e-04 2.411560853943228722e-03 2.656283504620660096e-05 3.194292003172449768e-05 1.288594794459640980e-04 2.193315594922751188e-05
5.083156283944845200e-04 1.553997979499399662e-03 7.278408738784492016e-04 7.058347691781818867e-04 9.854127420112490654e-04 7.165610441006720066e-04 8.834523032419383526e-04 4.636540543287992477e-03 1.027263569994829595e-04 1.037363079376518726e-03 2.968627260997891426e-03 3.138580359518527985e-04 5.970527854515239596e-05 3.845753089990466833e-04 2.098303288221359253e-03 1.572027831571176648e-04 2.309579722350463271e-04 8.564246236346662045e-04 5.855324561707675457e-04 4.262855145498178899e-05
1.893686363473534584e-03 2.708329120650887489e-04 1.910929422592744231e-04 9.000237332656979561e-04 5.126774776726961136e-03 4.305498674511909485e-03 6.645191926509141922e-03 6.754907080903649330e-04 3.959795925766229630e-03 8.527540601789951324e-03 4.605785943567752838e-03 1.849606633186340332e-03 4.325416230130940676e-04 2.099677920341491699e-03 3.189996350556612015e-03 2.419142692815512419e-04 4.056758480146527290e-04 3.383078146725893021e-04 3.740020911209285259e-04 1.080087240552529693e-04
1.920286922540981323e-05 2.145321741409134120e-05 3.771889721974730492e-03 2.125435821653809398e-05 2.093568400596268475e-05 2.069600304821506143e-05 2.388390930718742311e-05 1.978604450414422899e-05 1.899265407701022923e-05 1.950575460796244442e-05 1.849567524914164096e-05 2.344523454667069018e-05 2.377951932430732995e-05 2.088183646264951676e-05 2.311948810529429466e-05 1.789514499250799417e-05 2.643894003995228559e-05 2.154732101189438254e-05 2.170620609831530601e-05 2.051834417216014117e-05
1.488765235990285873e-03 1.588507089763879776e-03 1.960402587428689003e-04 8.908721065381541848e-05 4.629978793673217297e-04 7.694537052884697914e-04 1.291852386202663183e-04 9.404094307683408260e-04 8.940077968873083591e-04 2.702722325921058655e-03 2.741715637966990471e-03 1.968022988876327872e-04 4.729123247670941055e-05 1.588344573974609375e-02 1.258920296095311642e-03 4.801667091669514775e-05 2.954042574856430292e-04 2.447278238832950592e-04 8.119198173517361283e-05 8.093063661362975836e-05
6.602518260478973389e-05 4.672598151955753565e-04 2.431577304378151894e-04 3.602697324822656810e-05 3.602369397412985563e-04 6.704009865643456578e-05 1.072891056537628174e-03 1.289974607061594725e-04 5.590464454144239426e-03 8.762597572058439255e-04 3.092837752774357796e-03 4.324001929489895701e-05 4.869125550612807274e-04 1.007596074487082660e-04 9.416032698936760426e-04 5.414018596638925374e-05 5.941631752648390830e-05 2.693924216146115214e-05 1.288591884076595306e-04 2.167006823583506048e-05
2.752474101725965738e-04 2.394812181591987610e-03 1.907912810565903783e-04 2.231533435406163335e-04 7.955339387990534306e-04 7.601780816912651062e-03 2.850066521205008030e-04 7.208461174741387367e-04 2.959405828732997179e-04 3.050138766411691904e-04 8.141182479448616505e-04 1.126566668972373009e-03 4.452072971616871655e-05 1.005614467430859804e-04 8.934214129112660885e-04 1.744251931086182594e-03 5.198056169319897890e-05 8.045953582040965557e-04 2.651608316227793694e-03 8.287631499115377665e-05
3.327741433167830110e-05 2.582614251878112555e-04 6.384304724633693695e-04 3.319815150462090969e-04 1.249330962309613824e-04 1.810932590160518885e-04 1.071639198926277459e-04 3.369591431692242622e-03 1.916492474265396595e-04 3.792018833337351680e-05 1.742605963954702020e-04 6.009725620970129967e-04 1.119135631597600877e-04 3.896913549397140741e-04 2.595972910057753325e-04 5.793428863398730755e-04 8.482562261633574963e-04 1.512914022896438837e-04 6.324452260741963983e-05 1.859648764366284013e-04
9.642937948228791356e-05 4.466788959689438343e-05 6.241280789254233241e-05 2.504972871975041926e-05 1.841870951466262341e-03 7.439927139785140753e-05 2.561310975579544902e-05 3.956953878514468670e-05 4.281437213649041951e-05 3.166357055306434631e-04 1.057612989097833633e-02 3.413552258280105889e-05 2.252449849038384855e-05 2.379128709435462952e-04 4.252748476574197412e-05 1.852021705417428166e-05 3.554240538505837321e-05 4.418785829329863191e-05 1.537529024062678218e-04 2.437927469145506620e-05
2.018359009525738657e-05 2.448464874760247767e-05 2.236797081422992051e-05 2.152357956219930202e-05 2.199807568104006350e-05 2.932048118964303285e-05 4.675526724895462394e-05 3.585584636311978102e-05 2.036052319454029202e-05 2.236810905742458999e-05 1.986982533708214760e-05 1.331637846305966377e-03 2.516405402275267988e-05 8.539191912859678268e-05 7.512515003327280283e-05 9.267523419111967087e-04 8.202537719625979662e-05 2.547412623243872076e-05 3.429704156587831676e-05 1.084480827557854354e-04
1.935361651703715324e-04 2.967426844406872988e-04 3.014155081473290920e-04 1.450133422622457147e-04 1.464923494495451450e-03 5.779345985502004623e-03 4.106357300770469010e-05 2.757487891358323395e-05 2.120397286489605904e-03 5.421155219664797187e-05 1.239745644852519035e-03 1.473274361342191696e-02 5.819626967422664165e-04 1.353160623693838716e-04 2.350016147829592228e-04 3.815272430074401200e-05 1.241451827809214592e-04 3.723903500940650702e-04 1.168721573776565492e-04 3.926912322640419006e-03
7.637330563738942146e-04 3.679201705381274223e-03 1.124355825595557690e-03 1.112461322918534279e-03 2.270317869260907173e-03 2.195882145315408707e-03 3.864961327053606510e-04 4.015451995655894279e-04 1.709191477857530117e-03 4.144250880926847458e-03 5.418301443569362164e-04 3.549248795025050640e-04 2.262478228658437729e-03 1.434497535228729248e-03 2.239267108961939812e-03 7.601703982800245285e-04 3.461581654846668243e-03 1.648078905418515205e-03 4.787670040968805552e-04 1.585989957675337791e-03
3.399388806428760290e-04 1.276460097869858146e-04 2.522404065530281514e-05 2.631436291267164052e-05 1.254009112017229199e-04 7.895078306319192052e-05 1.187271773233078420e-04 5.424853786826133728e-02 5.819736543344333768e-05 1.409017713740468025e-03 1.026780693791806698e-03 7.978627400007098913e-05 2.516591484891250730e-05 1.221531856572255492e-04 7.856518641347065568e-05 2.412335379631258547e-05 2.948868132079951465e-05 4.309090581955388188e-05 6.709643639624118805e-05 2.995877002831548452e-05
4.534280451480299234e-04 6.445996114052832127e-04 2.192655229009687901e-04 4.816761938855051994e-04 3.006916306912899017e-02 3.759313549380749464e-04 1.636540703475475311e-02 7.419305620715022087e-04 1.563333353260532022e-04 1.161877007689327002e-04 1.253020018339157104e-04 5.356323672458529472e-04 1.825350918807089329e-04 2.379515208303928375e-04 1.647449535084888339e-04 3.252951661124825478e-03 1.777888828655704856e-04 4.126097192056477070e-04 2.273620630148798227e-04 9.948170045390725136e-04
3.673984974739141762e-05 2.819697372615337372e-03 8.397172496188431978e-05 2.335376666451338679e-05 4.759026342071592808e-05 2.396226918790489435e-04 4.353182885097339749e-05 2.781934454105794430e-04 2.071449271170422435e-04 5.480404070112854242e-05 6.854938110336661339e-04 1.046912366291508079e-04 5.632625834550708532e-05 2.139203133992850780e-04 2.469451865181326866e-04 2.884284731408115476e-05 1.045270037138834596e-04 3.190577263012528419e-05 1.900556671898812056e-04 2.938697980425786227e-05
6.590841076103970408e-05 6.402179133147001266e-05 6.085794884711503983e-04 2.731990534812211990e-04 6.153134745545685291e-04 4.136232892051339149e-04 2.984577731695026159e-04 6.354495417326688766e-04 5.271637928672134876e-04 6.555893342010676861e-04 1.291501102969050407e-03 4.794045526068657637e-05 5.217797006480395794e-04 2.007362432777881622e-03 2.135469694621860981e-04 3.413299782550893724e-05 4.347683570813387632e-04 3.193776356056332588e-04 1.517671771580353379e-04 2.671505499165505171e-04
4.902317596133798361e-05 5.556091855396516621e-05 4.392753544379957020e-05 1.343015173915773630e-04 2.715989539865404367e-04 2.538516127970069647e-04 1.827620202675461769e-03 6.397517427103593946e-05 7.958132482599467039e-05 1.697974395938217640e-03 3.770154144149273634e-04 4.043134322273544967e-05 2.089380723191425204e-05 7.664659060537815094e-04 1.037953115883283317e-04 3.080289752688258886e-05 2.101814374327659607e-03 8.616800914751365781e-05 8.529677870683372021e-05 3.772554555325768888e-05
2.815991174429655075e-04 5.667936420650221407e-05 7.144702831283211708e-04 2.476993249729275703e-04 1.730580843286588788e-04 8.493239147355780005e-05 3.387349192053079605e-03 5.219276063144207001e-04 1.192377094412222505e-04 1.018692622892558575e-03 2.925273292930796742e-05 1.501750666648149490e-04 6.240562652237713337e-05 1.598643575562164187e-04 4.828294273465871811e-03 6.247574492590501904e-05 1.459004008211195469e-03 4.840102337766438723e-04 2.095471427310258150e-04 2.767017576843500137e-03
7.709536585025489330e-04 1.870323205366730690e-03 8.111835271120071411e-02 3.115566214546561241e-03 5.487737245857715607e-03 2.948584733530879021e-03 6.859643035568296909e-04 3.927849698811769485e-03 6.943407934159040451e-04 7.276140968315303326e-04 4.318715073168277740e-03 9.961045579984784126e-04 1.700808061286807060e-03 6.013448582962155342e-04 9.537597652524709702e-04 1.754895225167274475e-02 9.227093541994690895e-04 9.100665897130966187e-02 6.659159436821937561e-03 3.846892213914543390e-04
3.428940835874527693e-04 1.910500577650964260e-04 2.040093095274642110e-04 1.195193108287639916e-04 7.183126872405409813e-04 3.680984373204410076e-04 6.594535661861300468e-04 6.023766472935676575e-04 4.283648740965873003e-05 9.277417120756581426e-05 1.077555492520332336e-02 2.853992336895316839e-04 9.140131878666579723e-04 1.817470183596014977e-04 2.022433473030105233e-04 2.766597026493400335e-05 6.874246173538267612e-05 2.137884730473160744e-03 1.377287990180775523e-04 7.435173756675794721e-05
5.143418093211948872e-05 5.279429751681163907e-05 2.598315950308460742e-05 3.391912105144001544e-05 1.082504459191113710e-04 7.345684571191668510e-05 5.538059485843405128e-05 4.491363069973886013e-04 6.659658538410440087e-05 8.138913835864514112e-05 4.203930075163953006e-05 3.638133421191014349e-05 3.150761040160432458e-05 4.305168113205581903e-05 2.453871456964407116e-05 1.887528924271464348e-04 2.786239747365470976e-05 8.736224845051765442e-03 2.975260576931759715e-05 2.481232877471484244e-05
1.376226719003170729e-04 2.540551395213697106e-05 2.959076118713710457e-05 2.191902240156196058e-05 2.199112714151851833e-05 2.969675006170291454e-05 3.725091664819046855e-05 2.163469252991490066e-05 1.901828363770619035e-05 2.539818342484068125e-05 9.693036787211894989e-03 2.387085078225936741e-05 1.892985164886340499e-05 2.929331640189047903e-05 1.215150405187159777e-04 5.700665860786102712e-05 2.528497316234279424e-05 2.607283568067941815e-05 2.448507621011231095e-05 2.494854197720997036e-05
3.958743764087557793e-05 2.165753539884462953e-04 1.434638164937496185e-03 1.104617913370020688e-04 4.098016870557330549e-05 3.863009260385297239e-05 9.819763363339006901e-05 4.329661896917968988e-05 1.356149732600897551e-04 3.570506305550225079e-05 2.846019015123602003e-05 5.655751738231629133e-05 6.120923790149390697e-04 1.159116145572625101e-04 2.072228817269206047e-03 1.195853576064109802e-03 2.308818948222324252e-04 1.006086939014494419e-03 3.647763514891266823e-05 1.084399060346186161e-03
4.968876964994706213e-05 2.812744642142206430e-04 5.704787326976656914e-04 1.428080431651324034e-04 4.368321970105171204e-05 9.808270260691642761e-05 1.896469912026077509e-04 3.916161949746310711e-05 2.012689037655945867e-05 2.353044328629039228e-05 1.933906423801090568e-05 2.851174795068800449e-04 3.078832756727933884e-03 4.040215935674495995e-05 5.683359922841191292e-04 6.061777938157320023e-03 7.930929772555828094e-03 8.746128878556191921e-04 1.330183586105704308e-04 2.857157401740550995e-02
5.589272477664053440e-04 2.333965530851855874e-04 4.128700529690831900e-04 1.053172381944023073e-04 1.919897913467139006e-04 2.171361556975170970e-04 1.125578419305384159e-04 3.432288940530270338e-04 1.334576518274843693e-04 1.336055574938654900e-04 1.037572277709841728e-03 4.898535553365945816e-03 1.478097110521048307e-04 3.621639334596693516e-04 6.813471671193838120e-03 2.998136333189904690e-04 3.465819172561168671e-04 4.383386112749576569e-04 8.342129876837134361e-04 3.041700074390973896e-05
2.198698639404028654e-04 6.116800359450280666e-04 6.678668432869017124e-05 1.349353842670097947e-04 1.513212337158620358e-04 1.074421816156245768e-04 3.543568600434809923e-04 4.297088889870792627e-05 1.941326481755822897e-04 1.193731222883798182e-04 5.102066206745803356e-04 1.343366311630234122e-04 4.503090749494731426e-04 2.707006060518324375e-04 9.151973790721967816e-05 5.379723152145743370e-04 1.164933317340910435e-03 7.194818463176488876e-04 7.127360440790653229e-04 1.792281836969777942e-04
2.469907667546067387e-05 6.167141691548749804e-05 5.413709368440322578e-05 4.016388993477448821e-05 3.187822221661917865e-05 2.764827877399511635e-05 3.242170714656822383e-05 2.451754517096560448e-05 2.397296702838502824e-05 7.197341619757935405e-05 2.452014450682327151e-05 2.983417107316199690e-05 7.695329841226339340e-03 3.058579750359058380e-05 3.830508285318501294e-05 3.299804811831563711e-04 3.388089360669255257e-03 6.338448292808607221e-05 2.588457391539122909e-05 3.981715068221092224e-03
2.522039285395294428e-04 5.063796415925025940e-04 7.308717467822134495e-04 7.569559966214001179e-04 3.214614698663353920e-04 4.147035360801964998e-04 2.234893472632393241e-04 1.533885370008647442e-04 1.429805997759103775e-03 2.424487174721434712e-04 4.741247685160487890e-04 1.776653225533664227e-04 5.320477299392223358e-03 4.745064070448279381e-04 2.848537696991115808e-04 2.214667387306690216e-03 5.587910767644643784e-03 2.777526387944817543e-04 3.763066779356449842e-04 1.220359466969966888e-02
2.467394340783357620e-03 6.043940084055066109e-04 1.245834748260676861e-03 1.150267664343118668e-03 4.545485717244446278e-04 5.293702706694602966e-04 3.803510917350649834e-03 8.397164056077599525e-04 8.676184224896132946e-04 1.205300679430365562e-03 2.346271066926419735e-04 2.300909953191876411e-03 4.226720775477588177e-04 3.710914461407810450e-04 2.393592440057545900e-04 4.301225708331912756e-04 9.830586350290104747e-05 1.445281668566167355e-04 1.274670357815921307e-04 3.868453131872229278e-05
6.109805544838309288e-04 7.038667798042297363e-03 2.024093642830848694e-03 1.292335684411227703e-03 4.290510842110961676e-04 4.230973776429891586e-03 2.327470283489674330e-04 2.916878729593008757e-04 1.746231107972562313e-03 2.997174626216292381e-03 1.384813105687499046e-03 3.138270229101181030e-03 2.001758432015776634e-03 2.834242535755038261e-03 1.073856023140251637e-03 1.862542703747749329e-04 2.690530382096767426e-04 4.261143330950289965e-04 1.096401130780577660e-03 2.579483261797577143e-04
3.047068021260201931e-04 3.057871435885317624e-05 2.827097523550037295e-05 2.464189492457080632e-05 6.280744564719498158e-04 4.684061059379018843e-05 7.059698691591620445e-05 6.271736347116529942e-04 2.312696051376406103e-05 2.483900170773267746e-04 1.240361598320305347e-04 3.461498636170290411e-05 1.890342718979809433e-05 1.205789763480424881e-02 3.703930633491836488e-05 2.287935785716399550e-05 3.136987288598902524e-05 5.859576413058675826e-05 4.499757051235064864e-05 2.203130134148523211e-05
8.433751645497977734e-05 1.364514173474162817e-04 1.468707778258249164e-04 4.918670310871675611e-05 1.221911225002259016e-04 1.040730203385464847e-04 5.092820720165036619e-05 5.714433791581541300e-05 5.936781599302776158e-05 9.135526488535106182e-05 6.551466067321598530e-04 2.406326821073889732e-04 2.732748180278576910e-05 1.290675019845366478e-03 6.983788625802844763e-05 4.054802993778139353e-04 2.370924485148862004e-04 1.007753671729005873e-04 1.198179437778890133e-03 6.468264473369345069e-05
1.720304862828925252e-04 3.144019501633010805e-05 6.954772979952394962e-04 3.840302451862953603e-05 1.843979698605835438e-04 4.832667036680504680e-05 1.679501874605193734e-04 6.169119849801063538e-03 2.422187208139803261e-05 1.781221362762153149e-04 7.165263377828523517e-05 7.200412801466882229e-05 2.988160304084885865e-05 5.038310773670673370e-04 1.229613117175176740e-04 1.242333964910358191e-04 3.292982364655472338e-05 4.718495256383903325e-05 2.706210070755332708e-04 4.176390211796388030e-05
9.964229539036750793e-03 2.147564478218555450e-02 3.751170297618955374e-04 6.544785201549530029e-02 5.069887638092041016e-02 5.124076269567012787e-03 7.453648839145898819e-03 9.255367331206798553e-03 7.361586904153227806e-04 1.602579280734062195e-02 2.134984917938709259e-02 6.729518645443022251e-04 5.122125148773193359e-04 4.169955849647521973e-03 9.955401532351970673e-03 1.743742730468511581e-03 8.955679368227720261e-04 1.395524945110082626e-03 5.443355068564414978e-03 3.512311493977904320e-03
2.811306912917643785e-04 1.173484255559742451e-03 1.767904177540913224e-04 9.000315912999212742e-04 1.373209379380568862e-04 7.394397980533540249e-04 2.790511352941393852e-04 3.264606930315494537e-04 5.236383993178606033e-03 3.584432124625891447e-04 2.938971447292715311e-04 1.270031207241117954e-04 3.244837280362844467e-03 6.155187147669494152e-04 7.902818033471703529e-04 2.855956088751554489e-03 9.158797911368310452e-04 4.285850736778229475e-04 2.278753818245604634e-04 6.786402664147317410e-04
6.071811367291957140e-05 1.214406365761533380e-04 1.104446273529902101e-04 5.815066833747550845e-05 2.704321013879962265e-05 6.278452929109334946e-05 1.609299943083897233e-04 8.040126704145222902e-05 8.919835672713816166e-04 3.875542097375728190e-05 6.856944673927500844e-05 9.051299275597557425e-05 9.208829724229872227e-04 2.165784244425594807e-04 1.214349395013414323e-04 3.097853332292288542e-04 1.907519064843654633e-03 5.017379953642375767e-05 2.915387740358710289e-04 6.274337065406143665e-04
7.194465433713048697e-05 7.951969746500253677e-05 2.845593844540417194e-04 6.398852565325796604e-04 1.181271145469509065e-04 9.968641097657382488e-05 1.420043845428153872e-04 4.467596227186731994e-05 6.651130388490855694e-04 9.163409413304179907e-05 3.126176306977868080e-05 3.291020038886927068e-05 8.311204146593809128e-05 1.817447628127411008e-04 1.304868637816980481e-04 3.247173037379980087e-03 1.597728463821113110e-03 1.065414026379585266e-02 2.202214905992150307e-03 6.059806328266859055e-04
4.123858816456049681e-04 3.334761131554841995e-03 1.936711196321994066e-04 9.781793691217899323e-03 4.690868663601577282e-04 1.901803916553035378e-04 6.133113492978736758e-05 6.825462915003299713e-04 1.055859122425317764e-02 5.947962636128067970e-04 2.867187722586095333e-04 2.097320044413208961e-03 2.384755644015967846e-04 1.116302446462213993e-03 1.863757497631013393e-04 3.483273394522257149e-05 3.927935904357582331e-04 2.749970648437738419e-03 1.394804276060312986e-04 3.074468259001150727e-05
1.972964309970848262e-05 2.461464900989085436e-04 3.986472438555210829e-05 1.876306487247347832e-04 2.883480919990688562e-05 3.412927035242319107e-04 1.776020624674856663e-03 3.247887070756405592e-05 3.989384567830711603e-04 2.028568451351020485e-05 3.382133945706300437e-05 8.222529140766710043e-05 8.106389577733352780e-05 8.050496689975261688e-04 4.860328044742345810e-04 9.701005183160305023e-05 2.200208255089819431e-04 5.780707215308211744e-05 1.187395682791247964e-04 3.365476732142269611e-05
7.795734703540802002e-02 4.221443552523851395e-03 9.840031852945685387e-04 6.003251299262046814e-03 1.021550372242927551e-01 3.395079821348190308e-02 5.151927005499601364e-03 2.475795336067676544e-02 2.006278559565544128e-02 9.677179157733917236e-02 1.503112632781267166e-02 3.944705706089735031e-03 6.406811298802495003e-04 2.518530189990997314e-02 1.976377330720424652e-03 1.983562484383583069e-03 4.249655466992408037e-04 1.458651269786059856e-03 9.570423862896859646e-04 1.977239036932587624e-03
2.066323213512077928e-05 7.461494533345103264e-05 1.291843946091830730e-04 4.556481508188880980e-05 3.576844028430059552e-05 2.356647928536403924e-05 6.115916767157614231e-05 2.060627593891695142e-05 4.599499516189098358e-05 2.629056871228385717e-05 3.116267544100992382e-05 1.547200809000059962e-04 1.177604208351112902e-04 2.274891812703572214e-05 9.222312946803867817e-04 9.730175137519836426e-03 1.601382100488990545e-04 1.167671507573686540e-04 5.110714701004326344e-04 8.680446771904826164e-04
6.203564116731286049e-04 5.213801749050617218e-03 7.895692251622676849e-04 1.779475016519427299e-03 1.079622190445661545e-02 6.384143489412963390e-04 9.690692531876266003e-04 1.441262662410736084e-03 8.545714663341641426e-04 7.146300282329320908e-03 7.720028050243854523e-03 8.607900817878544331e-04 9.699189104139804840e-04 1.807799562811851501e-03 2.279988722875714302e-03 2.265951916342601180e-04 3.151112177874892950e-04 1.093647326342761517e-03 1.287682680413126945e-03 1.819501194404438138e-04
